year,package,table_name,column_name,column_index
2001,ascii,PERPUB,HBHTNRNT,133
2001,ascii,PERPUB,HTEEMPDN,134
2001,ascii,PERPUB,HTHTNRNT,135
2001,ascii,PERPUB,PRMACT,136
2001,ascii,PERPUB,ENDTRAV,137
2001,ascii,PERPUB,BEGTRAV,138
2001,ascii,PERPUB,LIF_CYC,139
2001,ascii,PERPUB,DRVRCNT,140
2001,ascii,PERPUB,MSAPOP,141
2001,ascii,VEHPUB,HOUSEID,0
2001,ascii,VEHPUB,VHCASEID,1
2001,ascii,VEHPUB,VEHID,2
2001,ascii,VEHPUB,MSACAT,3
2001,ascii,VEHPUB,RAIL,4
2001,ascii,VEHPUB,CDIVMSAR,5
2001,ascii,VEHPUB,BEST_FLG,6
2001,ascii,VEHPUB,BEST_OUT,7
2001,ascii,VEHPUB,BEST_EDT,8
2001,ascii,VEHPUB,HBHUR,9
2001,ascii,VEHPUB,HTHUR,10
2001,ascii,VEHPUB,VEH12MNT,11
2001,ascii,VEHPUB,ESTMLCAT,12
2001,ascii,VEHPUB,VEHMLCAT,13
2001,ascii,VEHPUB,VEHTYPE,14
2001,ascii,VEHPUB,ANN_FLG,15
2001,ascii,VEHPUB,URBRUR,16
2001,ascii,VEHPUB,WHOMAIN,17
2001,ascii,VEHPUB,READATE1,18
2001,ascii,VEHPUB,READATE2,19
2001,ascii,VEHPUB,IMPTRACE,20
2001,ascii,VEHPUB,HHR_HISP,21
2001,ascii,VEHPUB,HHR_RACE,22
2001,ascii,VEHPUB,HHSIZE,23
2001,ascii,VEHPUB,CENSUS_R,24
2001,ascii,VEHPUB,CENSUS_D,25
2001,ascii,VEHPUB,OWNUNIT,26
2001,ascii,VEHPUB,MAINDRVR,27
2001,ascii,VEHPUB,TDBOA911,28
2001,ascii,VEHPUB,TRAVDAY,29
2001,ascii,VEHPUB,SMPLAREA,30
2001,ascii,VEHPUB,SMPLFIRM,31
2001,ascii,VEHPUB,SMPLSRCE,32
2001,ascii,VEHPUB,TDAYDATE,33
2001,ascii,VEHPUB,HOMEOWN,34
2001,ascii,VEHPUB,HOMETYPE,35
2001,ascii,VEHPUB,HHINCTTL,36
2001,ascii,VEHPUB,RATIO16V,37
2001,ascii,VEHPUB,RATIO16W,38
2001,ascii,VEHPUB,RATIOWV,39
2001,ascii,VEHPUB,LANG,40
2001,ascii,VEHPUB,URBAN,41
2001,ascii,VEHPUB,MSASIZE,42
2001,ascii,VEHPUB,LIF_CYC,43
2001,ascii,VEHPUB,EXPFLHHN,44
2001,ascii,VEHPUB,WTHHNTL,45
2001,ascii,VEHPUB,VTYPFUEL,46
2001,ascii,VEHPUB,EPATMPGF,47
2001,ascii,VEHPUB,EPATMPG,48
2001,ascii,VEHPUB,BTUYEAR,49
2001,ascii,VEHPUB,BTUTCOST,50
2001,ascii,VEHPUB,EIADMPG,51
2001,ascii,VEHPUB,BTUCOST,52
2001,ascii,VEHPUB,FUELTYPE,53
2001,ascii,VEHPUB,OD_READ2,54
2001,ascii,VEHPUB,EXPFLLHH,55
2001,ascii,VEHPUB,WTHHFIN,56
2001,ascii,VEHPUB,ANNUALZD,57
2001,ascii,VEHPUB,ANULZDSE,58
2001,ascii,VEHPUB,BESTMILE,59
2001,ascii,VEHPUB,GSCOST,60
2001,ascii,VEHPUB,GSTOTCST,61
2001,ascii,VEHPUB,GSYRGAL,62
2001,ascii,VEHPUB,READDIFF,63
2001,ascii,VEHPUB,VEHOWNMO,64
2001,ascii,VEHPUB,VEHMILES,65
2001,ascii,VEHPUB,ESTMILES,66
2001,ascii,VEHPUB,ANMLTYR,67
2001,ascii,VEHPUB,ANNMILES,68
2001,ascii,VEHPUB,OD_READ1,69
2001,ascii,VEHPUB,HHSTATE,70
2001,ascii,VEHPUB,HHSTFIPS,71
2001,ascii,VEHPUB,HHC_MSA,72
2001,ascii,VEHPUB,VEHYEAR,73
2001,ascii,VEHPUB,MAKECODE,74
2001,ascii,VEHPUB,MODLCODE,75
2001,ascii,VEHPUB,HTPPOPDN,76
2001,ascii,VEHPUB,HTHRESDN,77
2001,ascii,VEHPUB,HBPPOPDN,78
2001,ascii,VEHPUB,HBHRESDN,79
2001,ascii,VEHPUB,HBHTNRNT,80
2001,ascii,VEHPUB,HTEEMPDN,81
2001,ascii,VEHPUB,HTHTNRNT,82
2001,ascii,VEHPUB,VEHAGE,83
2001,ascii,VEHPUB,ENDTRAV,84
2001,ascii,VEHPUB,BEGTRAV,85
2001,ascii,VEHPUB,HHFAMINC,86
2001,ascii,VEHPUB,NUMADLT,87
2001,ascii,VEHPUB,HHVEHCNT,88
2001,ascii,VEHPUB,WRKCOUNT,89
2001,ascii,VEHPUB,DRVRCNT,90
2001,ascii,VEHPUB,MSAPOP,91
2009,ascii,DAYV2PUB,HOUSEID,0
2009,ascii,DAYV2PUB,PERSONID,1
2009,ascii,DAYV2PUB,FRSTHM,2
2009,ascii,DAYV2PUB,OUTOFTWN,3
2009,ascii,DAYV2PUB,ONTD_P1,4
2009,ascii,DAYV2PUB,ONTD_P2,5
2009,ascii,DAYV2PUB,ONTD_P3,6
2009,ascii,DAYV2PUB,ONTD_P4,7
2009,ascii,DAYV2PUB,ONTD_P5,8
2009,ascii,DAYV2PUB,ONTD_P6,9
2009,ascii,DAYV2PUB,ONTD_P7,10
2009,ascii,DAYV2PUB,ONTD_P8,11
2009,ascii,DAYV2PUB,ONTD_P9,12
2009,ascii,DAYV2PUB,ONTD_P10,13
2009,ascii,DAYV2PUB,ONTD_P11,14
2009,ascii,DAYV2PUB,ONTD_P12,15
2009,ascii,DAYV2PUB,ONTD_P13,16
2009,ascii,DAYV2PUB,ONTD_P14,17
2009,ascii,DAYV2PUB,ONTD_P15,18
2009,ascii,DAYV2PUB,TDCASEID,19
2009,ascii,DAYV2PUB,HH_HISP,20
2009,ascii,DAYV2PUB,HH_RACE,21
2009,ascii,DAYV2PUB,DRIVER,22
2009,ascii,DAYV2PUB,R_SEX,23
2009,ascii,DAYV2PUB,WORKER,24
2009,ascii,DAYV2PUB,DRVRCNT,25
2009,ascii,DAYV2PUB,HHFAMINC,26
2009,ascii,DAYV2PUB,HHSIZE,27
2009,ascii,DAYV2PUB,HHVEHCNT,28
2009,ascii,DAYV2PUB,NUMADLT,29
2009,ascii,DAYV2PUB,FLAG100,30
2009,ascii,DAYV2PUB,LIF_CYC,31
2009,ascii,DAYV2PUB,TRIPPURP,32
2009,ascii,DAYV2PUB,AWAYHOME,33
2009,ascii,DAYV2PUB,CDIVMSAR,34
2009,ascii,DAYV2PUB,CENSUS_D,35
2009,ascii,DAYV2PUB,CENSUS_R,36
2009,ascii,DAYV2PUB,DROP_PRK,37
2009,ascii,DAYV2PUB,DRVR_FLG,38
2009,ascii,DAYV2PUB,EDUC,39
2009,ascii,DAYV2PUB,ENDTIME,40
2009,ascii,DAYV2PUB,HH_ONTD,41
2009,ascii,DAYV2PUB,HHMEMDRV,42
2009,ascii,DAYV2PUB,HHRESP,43
2009,ascii,DAYV2PUB,HHSTATE,44
2009,ascii,DAYV2PUB,HHSTFIPS,45
2009,ascii,DAYV2PUB,INTSTATE,46
2009,ascii,DAYV2PUB,MSACAT,47
2009,ascii,DAYV2PUB,MSASIZE,48
2009,ascii,DAYV2PUB,NONHHCNT,49
2009,ascii,DAYV2PUB,NUMONTRP,50
2009,ascii,DAYV2PUB,PAYTOLL,51
2009,ascii,DAYV2PUB,PRMACT,52
2009,ascii,DAYV2PUB,PROXY,53
2009,ascii,DAYV2PUB,PSGR_FLG,54
2009,ascii,DAYV2PUB,R_AGE,55
2009,ascii,DAYV2PUB,RAIL,56
2009,ascii,DAYV2PUB,STRTTIME,57
2009,ascii,DAYV2PUB,TRACC1,58
2009,ascii,DAYV2PUB,TRACC2,59
2009,ascii,DAYV2PUB,TRACC3,60
2009,ascii,DAYV2PUB,TRACC4,61
2009,ascii,DAYV2PUB,TRACC5,62
2009,ascii,DAYV2PUB,TRACCTM,63
2009,ascii,DAYV2PUB,TRAVDAY,64
2009,ascii,DAYV2PUB,TREGR1,65
2009,ascii,DAYV2PUB,TREGR2,66
2009,ascii,DAYV2PUB,TREGR3,67
2009,ascii,DAYV2PUB,TREGR4,68
2009,ascii,DAYV2PUB,TREGR5,69
2009,ascii,DAYV2PUB,TREGRTM,70
2009,ascii,DAYV2PUB,TRPACCMP,71
2009,ascii,DAYV2PUB,TRPHHACC,72
2009,ascii,DAYV2PUB,TRPHHVEH,73
2009,ascii,DAYV2PUB,TRPTRANS,74
2009,ascii,DAYV2PUB,TRVL_MIN,75
2009,ascii,DAYV2PUB,TRVLCMIN,76
2009,ascii,DAYV2PUB,TRWAITTM,77
2009,ascii,DAYV2PUB,URBAN,78
2009,ascii,DAYV2PUB,URBANSIZE,79
2009,ascii,DAYV2PUB,URBRUR,80
2009,ascii,DAYV2PUB,USEINTST,81
2009,ascii,DAYV2PUB,USEPUBTR,82
2009,ascii,DAYV2PUB,VEHID,83
2009,ascii,DAYV2PUB,WHODROVE,84
2009,ascii,DAYV2PUB,WHYFROM,85
2009,ascii,DAYV2PUB,WHYTO,86
2009,ascii,DAYV2PUB,WHYTRP1S,87
2009,ascii,DAYV2PUB,WRKCOUNT,88
2009,ascii,DAYV2PUB,DWELTIME,89
2009,ascii,DAYV2PUB,WHYTRP90,90
2009,ascii,DAYV2PUB,TDTRPNUM,91
2009,ascii,DAYV2PUB,TDWKND,92
2009,ascii,DAYV2PUB,TDAYDATE,93
2009,ascii,DAYV2PUB,TRPMILES,94
2009,ascii,DAYV2PUB,WTTRDFIN,95
2009,ascii,DAYV2PUB,VMT_MILE,96
2009,ascii,DAYV2PUB,PUBTRANS,97
2009,ascii,DAYV2PUB,HOMEOWN,98
2009,ascii,DAYV2PUB,HOMETYPE,99
2009,ascii,DAYV2PUB,HBHUR,100
2009,ascii,DAYV2PUB,HTRESDN,101
2009,ascii,DAYV2PUB,HTHTNRNT,102
2009,ascii,DAYV2PUB,HTPPOPDN,103
2009,ascii,DAYV2PUB,HTEEMPDN,104
2009,ascii,DAYV2PUB,HBRESDN,105
2009,ascii,DAYV2PUB,HBHTNRNT,106
2009,ascii,DAYV2PUB,HBPPOPDN,107
2009,ascii,DAYV2PUB,GASPRICE,108
2009,ascii,DAYV2PUB,VEHTYPE,109
2009,ascii,DAYV2PUB,HH_CBSA,110
2009,ascii,DAYV2PUB,HHC_MSA,111
2009,ascii,HHV2PUB,HOUSEID,0
2009,ascii,HHV2PUB,VARSTRAT,1
2009,ascii,HHV2PUB,WTHHFIN,2
2009,ascii,HHV2PUB,DRVRCNT,3
2009,ascii,HHV2PUB,CDIVMSAR,4
2009,ascii,HHV2PUB,CENSUS_D,5
2009,ascii,HHV2PUB,CENSUS_R,6
2009,ascii,HHV2PUB,HH_HISP,7
2009,ascii,HHV2PUB,HH_RACE,8
2009,ascii,HHV2PUB,HHFAMINC,9
2009,ascii,HHV2PUB,HHRELATD,10
2009,ascii,HHV2PUB,HHRESP,11
2009,ascii,HHV2PUB,HHSIZE,12
2009,ascii,HHV2PUB,HHSTATE,13
2009,ascii,HHV2PUB,HHSTFIPS,14
2009,ascii,HHV2PUB,HHVEHCNT,15
2009,ascii,HHV2PUB,HOMEOWN,16
2009,ascii,HHV2PUB,HOMETYPE,17
2009,ascii,HHV2PUB,MSACAT,18
2009,ascii,HHV2PUB,MSASIZE,19
2009,ascii,HHV2PUB,NUMADLT,20
2009,ascii,HHV2PUB,RAIL,21
2009,ascii,HHV2PUB,RESP_CNT,22
2009,ascii,HHV2PUB,SCRESP,23
2009,ascii,HHV2PUB,TRAVDAY,24
2009,ascii,HHV2PUB,URBAN,25
2009,ascii,HHV2PUB,URBANSIZE,26
2009,ascii,HHV2PUB,URBRUR,27
2009,ascii,HHV2PUB,WRKCOUNT,28
2009,ascii,HHV2PUB,TDAYDATE,29
2009,ascii,HHV2PUB,FLAG100,30
2009,ascii,HHV2PUB,LIF_CYC,31
2009,ascii,HHV2PUB,CNTTDHH,32
2009,ascii,HHV2PUB,HBHUR,33
2009,ascii,HHV2PUB,HTRESDN,34
2009,ascii,HHV2PUB,HTHTNRNT,35
2009,ascii,HHV2PUB,HTPPOPDN,36
2009,ascii,HHV2PUB,HTEEMPDN,37
2009,ascii,HHV2PUB,HBRESDN,38
2009,ascii,HHV2PUB,HBHTNRNT,39
2009,ascii,HHV2PUB,HBPPOPDN,40
2009,ascii,HHV2PUB,HH_CBSA,41
2009,ascii,HHV2PUB,HHC_MSA,42
2009,ascii,PERV2PUB,HOUSEID,0
2009,ascii,PERV2PUB,PERSONID,1
2009,ascii,PERV2PUB,VARSTRAT,2
2009,ascii,PERV2PUB,WTPERFIN,3
2009,ascii,PERV2PUB,SFWGT,4
2009,ascii,PERV2PUB,HH_HISP,5
2009,ascii,PERV2PUB,HH_RACE,6
2009,ascii,PERV2PUB,DRVRCNT,7
2009,ascii,PERV2PUB,HHFAMINC,8
2009,ascii,PERV2PUB,HHSIZE,9
2009,ascii,PERV2PUB,HHVEHCNT,10
2009,ascii,PERV2PUB,NUMADLT,11
2009,ascii,PERV2PUB,WRKCOUNT,12
2009,ascii,PERV2PUB,FLAG100,13
2009,ascii,PERV2PUB,LIF_CYC,14
2009,ascii,PERV2PUB,CNTTDTR,15
2009,ascii,PERV2PUB,BORNINUS,16
2009,ascii,PERV2PUB,CARRODE,17
2009,ascii,PERV2PUB,CDIVMSAR,18
2009,ascii,PERV2PUB,CENSUS_D,19
2009,ascii,PERV2PUB,CENSUS_R,20
2009,ascii,PERV2PUB,CONDNIGH,21
2009,ascii,PERV2PUB,CONDPUB,22
2009,ascii,PERV2PUB,CONDRIDE,23
2009,ascii,PERV2PUB,CONDRIVE,24
2009,ascii,PERV2PUB,CONDSPEC,25
2009,ascii,PERV2PUB,CONDTAX,26
2009,ascii,PERV2PUB,CONDTRAV,27
2009,ascii,PERV2PUB,DELIVER,28
2009,ascii,PERV2PUB,DIARY,29
2009,ascii,PERV2PUB,DISTTOSC,30
2009,ascii,PERV2PUB,DRIVER,31
2009,ascii,PERV2PUB,DTACDT,32
2009,ascii,PERV2PUB,DTCONJ,33
2009,ascii,PERV2PUB,DTCOST,34
2009,ascii,PERV2PUB,DTRAGE,35
2009,ascii,PERV2PUB,DTRAN,36
2009,ascii,PERV2PUB,DTWALK,37
2009,ascii,PERV2PUB,EDUC,38
2009,ascii,PERV2PUB,EVERDROV,39
2009,ascii,PERV2PUB,FLEXTIME,40
2009,ascii,PERV2PUB,FMSCSIZE,41
2009,ascii,PERV2PUB,FRSTHM,42
2009,ascii,PERV2PUB,FXDWKPL,43
2009,ascii,PERV2PUB,GCDWORK,44
2009,ascii,PERV2PUB,GRADE,45
2009,ascii,PERV2PUB,GT1JBLWK,46
2009,ascii,PERV2PUB,HHRESP,47
2009,ascii,PERV2PUB,HHSTATE,48
2009,ascii,PERV2PUB,HHSTFIPS,49
2009,ascii,PERV2PUB,ISSUE,50
2009,ascii,PERV2PUB,OCCAT,51
2009,ascii,PERV2PUB,LSTTRDAY,52
2009,ascii,PERV2PUB,MCUSED,53
2009,ascii,PERV2PUB,MEDCOND,54
2009,ascii,PERV2PUB,MEDCOND6,55
2009,ascii,PERV2PUB,MOROFTEN,56
2009,ascii,PERV2PUB,MSACAT,57
2009,ascii,PERV2PUB,MSASIZE,58
2009,ascii,PERV2PUB,NBIKETRP,59
2009,ascii,PERV2PUB,NWALKTRP,60
2009,ascii,PERV2PUB,OUTCNTRY,61
2009,ascii,PERV2PUB,OUTOFTWN,62
2009,ascii,PERV2PUB,PAYPROF,63
2009,ascii,PERV2PUB,PRMACT,64
2009,ascii,PERV2PUB,PROXY,65
2009,ascii,PERV2PUB,PTUSED,66
2009,ascii,PERV2PUB,PURCHASE,67
2009,ascii,PERV2PUB,R_AGE,68
2009,ascii,PERV2PUB,R_RELAT,69
2009,ascii,PERV2PUB,R_SEX,70
2009,ascii,PERV2PUB,RAIL,71
2009,ascii,PERV2PUB,SAMEPLC,72
2009,ascii,PERV2PUB,SCHCARE,73
2009,ascii,PERV2PUB,SCHCRIM,74
2009,ascii,PERV2PUB,SCHDIST,75
2009,ascii,PERV2PUB,SCHSPD,76
2009,ascii,PERV2PUB,SCHTRAF,77
2009,ascii,PERV2PUB,SCHTRN1,78
2009,ascii,PERV2PUB,SCHTRN2,79
2009,ascii,PERV2PUB,SCHTYP,80
2009,ascii,PERV2PUB,SCHWTHR,81
2009,ascii,PERV2PUB,SELF_EMP,82
2009,ascii,PERV2PUB,TIMETOSC,83
2009,ascii,PERV2PUB,TIMETOWK,84
2009,ascii,PERV2PUB,TOSCSIZE,85
2009,ascii,PERV2PUB,TRAVDAY,86
2009,ascii,PERV2PUB,URBAN,87
2009,ascii,PERV2PUB,URBANSIZE,88
2009,ascii,PERV2PUB,URBRUR,89
2009,ascii,PERV2PUB,USEINTST,90
2009,ascii,PERV2PUB,USEPUBTR,91
2009,ascii,PERV2PUB,WEBUSE,92
2009,ascii,PERV2PUB,WKFMHMXX,93
2009,ascii,PERV2PUB,WKFTPT,94
2009,ascii,PERV2PUB,WKRMHM,95
2009,ascii,PERV2PUB,WKSTFIPS,96
2009,ascii,PERV2PUB,WORKER,97
2009,ascii,PERV2PUB,WRKTIME,98
2009,ascii,PERV2PUB,WRKTRANS,99
2009,ascii,PERV2PUB,YEARMILE,100
2009,ascii,PERV2PUB,YRMLCAP,101
2009,ascii,PERV2PUB,YRTOUS,102
2009,ascii,PERV2PUB,DISTTOWK,103
2009,ascii,PERV2PUB,TDAYDATE,104
2009,ascii,PERV2PUB,HOMEOWN,105
2009,ascii,PERV2PUB,HOMETYPE,106
2009,ascii,PERV2PUB,HBHUR,107
2009,ascii,PERV2PUB,HTRESDN,108
2009,ascii,PERV2PUB,HTHTNRNT,109
2009,ascii,PERV2PUB,HTPPOPDN,110
2009,ascii,PERV2PUB,HTEEMPDN,111
2009,ascii,PERV2PUB,HBRESDN,112
2009,ascii,PERV2PUB,HBHTNRNT,113
2009,ascii,PERV2PUB,HBPPOPDN,114
2009,ascii,PERV2PUB,HH_CBSA,115
2009,ascii,PERV2PUB,HHC_MSA,116
2009,ascii,VEHV2PUB,HOUSEID,0
2009,ascii,VEHV2PUB,WTHHFIN,1
2009,ascii,VEHV2PUB,VEHID,2
2009,ascii,VEHV2PUB,DRVRCNT,3
2009,ascii,VEHV2PUB,HHFAMINC,4
2009,ascii,VEHV2PUB,HHSIZE,5
2009,ascii,VEHV2PUB,HHVEHCNT,6
2009,ascii,VEHV2PUB,NUMADLT,7
2009,ascii,VEHV2PUB,FLAG100,8
2009,ascii,VEHV2PUB,CDIVMSAR,9
2009,ascii,VEHV2PUB,CENSUS_D,10
2009,ascii,VEHV2PUB,CENSUS_R,11
2009,ascii,VEHV2PUB,HHSTATE,12
2009,ascii,VEHV2PUB,HHSTFIPS,13
2009,ascii,VEHV2PUB,HYBRID,14
2009,ascii,VEHV2PUB,MAKECODE,15
2009,ascii,VEHV2PUB,MODLCODE,16
2009,ascii,VEHV2PUB,MSACAT,17
2009,ascii,VEHV2PUB,MSASIZE,18
2009,ascii,VEHV2PUB,OD_READ,19
2009,ascii,VEHV2PUB,RAIL,20
2009,ascii,VEHV2PUB,TRAVDAY,21
2009,ascii,VEHV2PUB,URBAN,22
2009,ascii,VEHV2PUB,URBANSIZE,23
2009,ascii,VEHV2PUB,URBRUR,24
2009,ascii,VEHV2PUB,VEHCOMM,25
2009,ascii,VEHV2PUB,VEHOWNMO,26
2009,ascii,VEHV2PUB,VEHYEAR,27
2009,ascii,VEHV2PUB,WHOMAIN,28
2009,ascii,VEHV2PUB,WRKCOUNT,29
2009,ascii,VEHV2PUB,TDAYDATE,30
2009,ascii,VEHV2PUB,VEHAGE,31
2009,ascii,VEHV2PUB,PERSONID,32
2009,ascii,VEHV2PUB,HH_HISP,33
2009,ascii,VEHV2PUB,HH_RACE,34
2009,ascii,VEHV2PUB,HOMEOWN,35
2009,ascii,VEHV2PUB,HOMETYPE,36
2009,ascii,VEHV2PUB,LIF_CYC,37
2009,ascii,VEHV2PUB,ANNMILES,38
2009,ascii,VEHV2PUB,HBHUR,39
2009,ascii,VEHV2PUB,HTRESDN,40
2009,ascii,VEHV2PUB,HTHTNRNT,41
2009,ascii,VEHV2PUB,HTPPOPDN,42
2009,ascii,VEHV2PUB,HTEEMPDN,43
2009,ascii,VEHV2PUB,HBRESDN,44
2009,ascii,VEHV2PUB,HBHTNRNT,45
2009,ascii,VEHV2PUB,HBPPOPDN,46
2009,ascii,VEHV2PUB,BEST_FLG,47
2009,ascii,VEHV2PUB,BESTMILE,48
2009,ascii,VEHV2PUB,BEST_EDT,49
2009,ascii,VEHV2PUB,BEST_OUT,50
2009,ascii,VEHV2PUB,FUELTYPE,51
2009,ascii,VEHV2PUB,GSYRGAL,52
2009,ascii,VEHV2PUB,GSCOST,53
2009,ascii,VEHV2PUB,GSTOTCST,54
2009,ascii,VEHV2PUB,EPATMPG,55
2009,ascii,VEHV2PUB,EPATMPGF,56
2009,ascii,VEHV2PUB,EIADMPG,57
2009,ascii,VEHV2PUB,VEHTYPE,58
2009,ascii,VEHV2PUB,HH_CBSA,59
2009,ascii,VEHV2PUB,HHC_MSA,60
2017,csv,hhpub,HOUSEID,0
2017,csv,hhpub,TRAVDAY,1
2017,csv,hhpub,SAMPSTRAT,2
2017,csv,hhpub,HOMEOWN,3
2017,csv,hhpub,HHSIZE,4
2017,csv,hhpub,HHVEHCNT,5
2017,csv,hhpub,HHFAMINC,6
2017,csv,hhpub,PC,7
2017,csv,hhpub,SPHONE,8
2017,csv,hhpub,TAB,9
2017,csv,hhpub,WALK,10
2017,csv,hhpub,BIKE,11
2017,csv,hhpub,CAR,12
2017,csv,hhpub,TAXI,13
2017,csv,hhpub,BUS,14
2017,csv,hhpub,TRAIN,15
2017,csv,hhpub,PARA,16
2017,csv,hhpub,PRICE,17
2017,csv,hhpub,PLACE,18
2017,csv,hhpub,WALK2SAVE,19
2017,csv,hhpub,BIKE2SAVE,20
2017,csv,hhpub,PTRANS,21
2017,csv,hhpub,HHRELATD,22
2017,csv,hhpub,DRVRCNT,23
2017,csv,hhpub,CNTTDHH,24
2017,csv,hhpub,HHSTATE,25
2017,csv,hhpub,HHSTFIPS,26
2017,csv,hhpub,NUMADLT,27
2017,csv,hhpub,YOUNGCHILD,28
2017,csv,hhpub,WRKCOUNT,29
2017,csv,hhpub,TDAYDATE,30
2017,csv,hhpub,HHRESP,31
2017,csv,hhpub,LIF_CYC,32
2017,csv,hhpub,MSACAT,33
2017,csv,hhpub,MSASIZE,34
2017,csv,hhpub,RAIL,35
2017,csv,hhpub,URBAN,36
2017,csv,hhpub,URBANSIZE,37
2017,csv,hhpub,URBRUR,38
2017,csv,hhpub,SCRESP,39
2017,csv,hhpub,CENSUS_D,40
2017,csv,hhpub,CENSUS_R,41
2017,csv,hhpub,CDIVMSAR,42
2017,csv,hhpub,HH_RACE,43
2017,csv,hhpub,HH_HISP,44
2017,csv,hhpub,HH_CBSA,45
2017,csv,hhpub,RESP_CNT,46
2017,csv,hhpub,WEBUSE17,47
2017,csv,hhpub,SMPLSRCE,48
2017,csv,hhpub,WTHHFIN,49
2017,csv,hhpub,HBHUR,50
2017,csv,hhpub,HTHTNRNT,51
2017,csv,hhpub,HTPPOPDN,52
2017,csv,hhpub,HTRESDN,53
2017,csv,hhpub,HTEEMPDN,54
2017,csv,hhpub,HBHTNRNT,55
2017,csv,hhpub,HBPPOPDN,56
2017,csv,hhpub,HBRESDN,57
2017,csv,perpub,HOUSEID,0
2017,csv,perpub,PERSONID,1
2017,csv,perpub,R_AGE,2
2017,csv,perpub,EDUC,3
2017,csv,perpub,R_HISP,4
2017,csv,perpub,R_RELAT,5
2017,csv,perpub,R_SEX,6
2017,csv,perpub,R_RACE,7
2017,csv,perpub,PRMACT,8
2017,csv,perpub,PAYPROF,9
2017,csv,perpub,GT1JBLWK,10
2017,csv,perpub,WRK_HOME,11
2017,csv,perpub,WKFTPT,12
2017,csv,perpub,WRKTRANS,13
2017,csv,perpub,LSTTRDAY17,14
2017,csv,perpub,OCCAT,15
2017,csv,perpub,SCHTYP,16
2017,csv,perpub,NWALKTRP,17
2017,csv,perpub,WALK4EX,18
2017,csv,perpub,NBIKETRP,19
2017,csv,perpub,BIKE4EX,20
2017,csv,perpub,BIKESHARE,21
2017,csv,perpub,PTUSED,22
2017,csv,perpub,MCUSED,23
2017,csv,perpub,CARSHARE,24
2017,csv,perpub,RIDESHARE,25
2017,csv,perpub,CARRODE,26
2017,csv,perpub,TIMETOWK,27
2017,csv,perpub,NOCONG,28
2017,csv,perpub,PUBTIME,29
2017,csv,perpub,WRKTIME,30
2017,csv,perpub,WKRMHM,31
2017,csv,perpub,FLEXTIME,32
2017,csv,perpub,WKFMHMXX,33
2017,csv,perpub,SCHTRN1,34
2017,csv,perpub,SCHTRN2,35
2017,csv,perpub,DELIVER,36
2017,csv,perpub,MEDCOND,37
2017,csv,perpub,MEDCOND6,38
2017,csv,perpub,HEALTH,39
2017,csv,perpub,PHYACT,40
2017,csv,perpub,VPACT,41
2017,csv,perpub,LPACT,42
2017,csv,perpub,BORNINUS,43
2017,csv,perpub,YRTOUS,44
2017,csv,perpub,YEARMILE,45
2017,csv,perpub,PROXY,46
2017,csv,perpub,WHOPROXY,47
2017,csv,perpub,USEPUBTR,48
2017,csv,perpub,SAMEPLC,49
2017,csv,perpub,W_NONE,50
2017,csv,perpub,W_CANE,51
2017,csv,perpub,W_WLKR,52
2017,csv,perpub,W_WHCANE,53
2017,csv,perpub,W_DOG,54
2017,csv,perpub,W_CRUTCH,55
2017,csv,perpub,W_SCOOTR,56
2017,csv,perpub,W_CHAIR,57
2017,csv,perpub,W_MTRCHR,58
2017,csv,perpub,WORKER,59
2017,csv,perpub,DIARY,60
2017,csv,perpub,OUTCNTRY,61
2017,csv,perpub,FRSTHM17,62
2017,csv,perpub,CNTTDTR,63
2017,csv,perpub,GCDWORK,64
2017,csv,perpub,WKSTFIPS,65
2017,csv,perpub,DRIVER,66
2017,csv,perpub,OUTOFTWN,67
2017,csv,perpub,DISTTOWK17,68
2017,csv,perpub,DISTTOSC17,69
2017,csv,perpub,R_AGE_IMP,70
2017,csv,perpub,R_SEX_IMP,71
2017,csv,perpub,ALT_16,72
2017,csv,perpub,ALT_23,73
2017,csv,perpub,ALT_45,74
2017,csv,perpub,WALK_DEF,75
2017,csv,perpub,WALK_GKQ,76
2017,csv,perpub,BIKE_DFR,77
2017,csv,perpub,BIKE_GKP,78
2017,csv,perpub,CONDTRAV,79
2017,csv,perpub,CONDRIDE,80
2017,csv,perpub,CONDNIGH,81
2017,csv,perpub,CONDRIVE,82
2017,csv,perpub,CONDPUB,83
2017,csv,perpub,CONDSPEC,84
2017,csv,perpub,CONDTAX,85
2017,csv,perpub,TRAVDAY,86
2017,csv,perpub,HOMEOWN,87
2017,csv,perpub,HHSIZE,88
2017,csv,perpub,HHVEHCNT,89
2017,csv,perpub,HHFAMINC,90
2017,csv,perpub,DRVRCNT,91
2017,csv,perpub,HHSTATE,92
2017,csv,perpub,HHSTFIPS,93
2017,csv,perpub,NUMADLT,94
2017,csv,perpub,WRKCOUNT,95
2017,csv,perpub,TDAYDATE,96
2017,csv,perpub,HHRESP,97
2017,csv,perpub,LIF_CYC,98
2017,csv,perpub,MSACAT,99
2017,csv,perpub,MSASIZE,100
2017,csv,perpub,RAIL,101
2017,csv,perpub,URBAN,102
2017,csv,perpub,URBANSIZE,103
2017,csv,perpub,URBRUR,104
2017,csv,perpub,CENSUS_D,105
2017,csv,perpub,CENSUS_R,106
2017,csv,perpub,CDIVMSAR,107
2017,csv,perpub,HH_RACE,108
2017,csv,perpub,HH_HISP,109
