subgroup_column,subgroup_value,method,rows,weight_sum,weighted_mae,weighted_rmse,weighted_bias,weighted_target_mean,weighted_prediction_mean
HHVEHCNT,14,llm_trip_suppression_a1p25,1,9225.77881469857,5.641231083869934,5.641231083869934,5.641231083869934,0.0,5.641231083869934
HHVEHCNT,14,global_trip_suppression_a1p25,1,9225.77881469857,4.456101988591717,4.456101988591717,4.456101988591717,0.0,4.456101988591717
HHVEHCNT,14,random_trip_suppression_a1p25,1,9225.77881469857,6.178491187095641,6.178491187095641,6.178491187095641,0.0,6.178491187095641
HHVEHCNT,17,historical_xgboost,1,25610.4513071656,2.9173150062561035,2.9173150062561035,2.9173150062561035,0.0,2.9173150062561035
HHVEHCNT,17,llm_trip_suppression_a1p25,1,25610.4513071656,0.8022616267204286,0.8022616267204286,0.8022616267204286,0.0,0.8022616267204286
HHVEHCNT,17,global_trip_suppression_a1p25,1,25610.4513071656,1.2098286400455944,1.2098286400455944,1.2098286400455944,0.0,1.2098286400455944
HHVEHCNT,17,random_trip_suppression_a1p25,1,25610.4513071656,1.750389003753662,1.750389003753662,1.750389003753662,0.0,1.750389003753662
URBRUR,1,historical_xgboost,6306,102919309.81442939,4.275256843505037,5.269357346957938,3.5205641976557445,3.870904830814246,7.391469028469989
URBRUR,1,llm_trip_suppression_a1p25,6306,102919309.81442939,2.505344814170933,3.666854075216542,-0.6362877510884661,3.870904830814246,3.2346170797257794
URBRUR,1,global_trip_suppression_a1p25,6306,102919309.81442939,2.54344169975218,3.7500612256307377,-0.8056167479448197,3.870904830814246,3.0652880828694262
URBRUR,1,random_trip_suppression_a1p25,6306,102919309.81442939,2.6733069051690523,3.9068893558234126,-0.6851815375195127,3.870904830814246,3.1857232932947332
URBRUR,2,historical_xgboost,1587,24625397.18557062,4.598609057904964,5.511333845800079,3.9588422370607987,3.668954194620326,7.627796431681124
URBRUR,2,llm_trip_suppression_a1p25,1587,24625397.18557062,2.3842885994665233,3.6317226356822667,-0.1396269870811688,3.668954194620326,3.529327207539157
URBRUR,2,global_trip_suppression_a1p25,1587,24625397.18557062,2.434105421359032,3.7143197350063573,-0.5056596708217245,3.668954194620326,3.163294523798601
URBRUR,2,random_trip_suppression_a1p25,1587,24625397.18557062,2.6182583658495955,3.9470973691246516,-0.4501338977630385,3.668954194620326,3.2188202968572868
RAIL,1,historical_xgboost,1808,30282605.18058914,4.018732497230875,4.872058947075485,3.3622139668894455,3.854564599231355,7.216778566120801
RAIL,1,llm_trip_suppression_a1p25,1808,30282605.18058914,2.402567472329266,3.4107079423000055,-0.5994593123727358,3.854564599231355,3.2551052868586194
RAIL,1,global_trip_suppression_a1p25,1808,30282605.18058914,2.4468973452279696,3.4871238175147523,-0.8617217353525526,3.854564599231355,2.9928428638788027
RAIL,1,random_trip_suppression_a1p25,1808,30282605.18058914,2.5601147353598503,3.6281735485467426,-0.7295949190841058,3.854564599231355,3.1249696801472493
RAIL,2,historical_xgboost,6085,97262101.81941086,4.436994066057241,5.448035433414491,3.680832462735563,3.8248613075631774,7.50569377029874
RAIL,2,llm_trip_suppression_a1p25,6085,97262101.81941086,2.5066948600075696,3.7343465022691715,-0.5220067793307247,3.8248613075631774,3.302854528232452
RAIL,2,global_trip_suppression_a1p25,6085,97262101.81941086,2.545818424950627,3.8194095607916,-0.7122035152966217,3.8248613075631774,3.1126577922665555
RAIL,2,random_trip_suppression_a1p25,6085,97262101.81941086,2.694611828709432,3.9997023461826027,-0.6118426495893123,3.8248613075631774,3.2130186579738647
HHFAMINC,-7,historical_xgboost,93,1600742.7281241086,4.190036292808106,4.916311054046992,3.9077316018867134,2.9318335750363653,6.839565176923079
HHFAMINC,-7,llm_trip_suppression_a1p25,93,1600742.7281241086,2.0790130075792965,2.6953458229048897,0.43292987462807087,2.9318335750363653,3.3647634496644363
HHFAMINC,-7,global_trip_suppression_a1p25,93,1600742.7281241086,2.00724082567429,2.6268789985252186,-0.09542344491494223,2.9318335750363653,2.836410130121423
HHFAMINC,-7,random_trip_suppression_a1p25,93,1600742.7281241086,2.2542698160994945,2.788691236801656,0.1314979119676867,2.9318335750363653,3.0633314870040516
HHFAMINC,-8,historical_xgboost,3,41548.81223421412,3.466292799610972,3.5616654100549225,3.466292799610972,3.749776133060673,7.216068932671645
HHFAMINC,-8,llm_trip_suppression_a1p25,3,41548.81223421412,0.21030615708260073,0.2217207377498213,-0.16668485367332952,3.749776133060673,3.5830912793873435
HHFAMINC,-8,global_trip_suppression_a1p25,3,41548.81223421412,0.7572275585777295,0.7736007096075148,-0.7572275585777295,3.749776133060673,2.992548574482943
HHFAMINC,-8,random_trip_suppression_a1p25,3,41548.81223421412,0.39987265822579754,0.5019121507209332,-0.39987265822579754,3.749776133060673,3.3499034748348753
HHFAMINC,1,historical_xgboost,300,7385631.213695964,4.53848906912435,5.613449083402732,4.411046527376085,1.2884819151747369,5.699528442550823
HHFAMINC,1,llm_trip_suppression_a1p25,300,7385631.213695964,1.3853590538261717,2.0359351232278775,-0.2035082525608606,1.2884819151747369,1.084973662613876
HHFAMINC,1,global_trip_suppression_a1p25,300,7385631.213695964,1.7971404735049565,2.3213607712214284,1.0751479053161372,1.2884819151747369,2.3636298204908734
HHFAMINC,1,random_trip_suppression_a1p25,300,7385631.213695964,1.9185100482125013,2.6053655491353918,1.1428652255870284,1.2884819151747369,2.4313471407617646
HHFAMINC,10,historical_xgboost,593,9895359.59758039,4.675380274305841,5.743009513606296,3.532049748150149,5.355852796450498,8.887902544600646
HHFAMINC,10,llm_trip_suppression_a1p25,593,9895359.59758039,3.043412160222551,4.370631800095265,-0.8185070353362504,5.355852796450498,4.537345761114247
HHFAMINC,10,global_trip_suppression_a1p25,593,9895359.59758039,3.1047413020834793,4.542783136075702,-1.669984446501039,5.355852796450498,3.6858683499494584
HHFAMINC,10,random_trip_suppression_a1p25,593,9895359.59758039,3.1480227240954166,4.574155578442057,-1.4286443571583185,5.355852796450498,3.9272084392921793
HHFAMINC,11,historical_xgboost,806,12741223.017888635,4.6388747368674474,5.623895902347544,3.516130758751933,5.456635812435828,8.97276657118776
